"","County","State","Lat","Long_","Confirmed","Deaths","Active","Combined_Key","State_popDensity"
"2493","Story","Iowa",42.03621213,-93.46499005,40,1,39,"Story, Iowa, US",56.9284
"2494","Strafford","New Hampshire",43.291833,-71.02336013,168,7,161,"Strafford, New Hampshire, US",153.1605
"2495","Stutsman","North Dakota",46.97962541,-98.95637318,12,0,12,"Stutsman, North Dakota, US",11.0393
"2496","Sublette","Wyoming",42.76558279,-109.9130922,3,0,3,"Sublette, Wyoming, US",5.84
"2497","Suffolk","Massachusetts",42.3279514,-71.07850442,14476,642,13834,"Suffolk, Massachusetts, US",894.4355
"2498","Suffolk","New York",40.88320119,-72.8012172,35543,1522,34021,"Suffolk, New York, US",412.5211
"2499","Suffolk","Virginia",36.70155394,-76.63603554,205,15,190,"Suffolk, Virginia, US",218.4403
"2500","Sullivan","Indiana",39.08952258,-87.41414469,16,0,16,"Sullivan, Indiana, US",188.281
"2501","Sullivan","Missouri",40.2099105,-93.11150106,1,0,1,"Sullivan, Missouri, US",89.7453
"2502","Sullivan","New Hampshire",43.36094111,-72.22203125,13,1,12,"Sullivan, New Hampshire, US",153.1605
"2503","Sullivan","New York",41.71579493,-74.76394559,996,23,973,"Sullivan, New York, US",412.5211
"2504","Sullivan","Pennsylvania",41.44634738,-76.51246591,1,0,1,"Sullivan, Pennsylvania, US",286.5449
"2505","Sullivan","Tennessee",36.51240691,-82.30412917,52,1,51,"Sullivan, Tennessee, US",167.2748
"2506","Sully","South Dakota",44.71571812,-100.1278092,1,0,1,"Sully, South Dakota, US",11.9116
"2507","Summers","West Virginia",37.65390597,-80.86009693,1,0,1,"Summers, West Virginia, US",73.9691
"2508","Summit","Colorado",39.63803232,-106.1150762,155,1,154,"Summit, Colorado, US",56.4011
"2509","Summit","Ohio",41.12464734,-81.53123079,787,70,717,"Summit, Ohio, US",287.5038
"2510","Summit","Utah",40.86688146,-110.9535882,382,0,382,"Summit, Utah, US",39.943
"2511","Sumner","Kansas",37.23682549,-97.47721621,4,1,3,"Sumner, Kansas, US",35.5968
"2512","Sumner","Tennessee",36.46824103,-86.45917204,671,38,633,"Sumner, Tennessee, US",167.2748
"2513","Sumter","Alabama",32.59117397,-88.19916205,87,4,83,"Sumter, Alabama, US",96.9221
"2514","Sumter","Florida",28.70181754,-82.0794267,234,14,220,"Sumter, Florida, US",410.1256
"2515","Sumter","Georgia",32.03650571,-84.19821492,385,29,356,"Sumter, Georgia, US",186.6719
"2516","Sumter","South Carolina",33.91826534,-80.37942316,271,12,259,"Sumter, South Carolina, US",173.3174
"2517","Sunflower","Mississippi",33.60192578,-90.58882684,61,3,58,"Sunflower, Mississippi, US",63.7056
"2518","Surry","North Carolina",36.41689489,-80.69102283,20,0,20,"Surry, North Carolina, US",218.2702
"2519","Surry","Virginia",37.11781893,-76.88450012,4,1,3,"Surry, Virginia, US",218.4403
"2520","Susquehanna","Pennsylvania",41.82147784,-75.80071959,87,11,76,"Susquehanna, Pennsylvania, US",286.5449
"2521","Sussex","Delaware",38.66143781,-75.39031349,2764,75,2689,"Sussex, Delaware, US",504.3073
"2522","Sussex","New Jersey",41.13891592,-74.69118243,995,122,873,"Sussex, New Jersey, US",1215.1991
"2523","Sussex","Virginia",36.92432914,-77.25791182,32,1,31,"Sussex, Virginia, US",218.4403
"2524","Sutter","California",39.03417539,-121.6945899,31,2,29,"Sutter, California, US",256.3727
"2525","Suwannee","Florida",30.19746066,-82.9909967,143,17,126,"Suwannee, Florida, US",410.1256
"2526","Swain","North Carolina",35.48665845,-83.48748932,4,0,4,"Swain, North Carolina, US",218.2702
"2527","Sweetwater","Wyoming",41.65943896,-108.8827882,19,0,19,"Sweetwater, Wyoming, US",5.84
"2528","Swift","Minnesota",45.2829032,-95.68264092,2,0,2,"Swift, Minnesota, US",71.5922
"2529","Swisher","Texas",34.53028891,-101.7349174,11,0,11,"Swisher, Texas, US",112.8204
"2530","Switzerland","Indiana",38.82767338,-85.03022429,15,0,15,"Switzerland, Indiana, US",188.281
"2531","Talbot","Georgia",32.69642758,-84.53351366,24,1,23,"Talbot, Georgia, US",186.6719
"2532","Talbot","Maryland",38.76618159,-76.10882561,45,1,44,"Talbot, Maryland, US",626.6731
"2533","Taliaferro","Georgia",33.56543317,-82.88136816,1,0,1,"Taliaferro, Georgia, US",186.6719
"2534","Talladega","Alabama",33.37823223,-86.16886178,67,2,65,"Talladega, Alabama, US",96.9221
"2535","Tallahatchie","Mississippi",33.95339918,-90.1729398,12,1,11,"Tallahatchie, Mississippi, US",63.7056
"2536","Tallapoosa","Alabama",32.86698258,-85.79833053,304,23,281,"Tallapoosa, Alabama, US",96.9221
"2537","Tama","Iowa",42.07991767,-92.53266945,303,11,292,"Tama, Iowa, US",56.9284
"2538","Taney","Missouri",36.65465345,-93.04075153,12,2,10,"Taney, Missouri, US",89.7453
"2539","Tangipahoa","Louisiana",30.62888673,-90.40664996,631,25,606,"Tangipahoa, Louisiana, US",107.5175
"2540","Taos","New Mexico",36.58006022,-105.6310198,20,0,20,"Taos, New Mexico, US",17.285
"2541","Tarrant","Texas",32.77143818,-97.29101614,2686,83,2603,"Tarrant, Texas, US",112.8204
"2542","Tate","Mississippi",34.65133709,-89.94485778,45,0,45,"Tate, Mississippi, US",63.7056
"2543","Tattnall","Georgia",32.04785085,-82.05539188,9,0,9,"Tattnall, Georgia, US",186.6719
"2544","Taylor","Florida",30.04848048,-83.60445406,3,0,3,"Taylor, Florida, US",410.1256
"2545","Taylor","Georgia",32.55792548,-84.25077141,18,2,16,"Taylor, Georgia, US",186.6719
"2546","Taylor","Iowa",40.73710579,-94.69778563,1,0,1,"Taylor, Iowa, US",56.9284
"2547","Taylor","Kentucky",37.3677562,-85.3329931,8,0,8,"Taylor, Kentucky, US",113.9566
"2548","Taylor","Texas",32.30163422,-99.89007449,378,6,372,"Taylor, Texas, US",112.8204
"2549","Taylor","West Virginia",39.33602617,-80.0421439,9,0,9,"Taylor, West Virginia, US",73.9691
"2550","Tazewell","Illinois",40.50716185,-89.51404662,53,3,50,"Tazewell, Illinois, US",228.0243
"2551","Tazewell","Virginia",37.12191123,-81.56685568,6,0,6,"Tazewell, Virginia, US",218.4403
"2552","Tehama","California",40.12570935,-122.2370171,1,1,0,"Tehama, California, US",256.3727
"2553","Telfair","Georgia",31.92829517,-82.93491155,28,0,28,"Telfair, Georgia, US",186.6719
"2554","Teller","Colorado",38.88133511,-105.1614893,30,2,28,"Teller, Colorado, US",56.4011
"2555","Tensas","Louisiana",32.00760749,-91.32915234,2,0,2,"Tensas, Louisiana, US",107.5175
"2556","Terrebonne","Louisiana",29.37343766,-90.82626855,476,33,443,"Terrebonne, Louisiana, US",107.5175
"2557","Terrell","Georgia",31.77527543,-84.44069698,193,21,172,"Terrell, Georgia, US",186.6719
"2558","Terry","Texas",33.17402785,-102.3354521,12,0,12,"Terry, Texas, US",112.8204
"2559","Teton","Idaho",43.75303583,-111.2056773,10,0,10,"Teton, Idaho, US",22.0969
"2560","Teton","Wyoming",43.93522482,-110.5890801,98,0,98,"Teton, Wyoming, US",5.84
"2561","Texas","Missouri",37.31728859,-91.96564727,0,0,0,"Texas, Missouri, US",89.7453
"2562","Texas","Oklahoma",36.74777635,-101.4889765,274,3,271,"Texas, Oklahoma, US",57.6547
"2563","Thomas","Georgia",30.86392347,-83.91847289,219,22,197,"Thomas, Georgia, US",186.6719
"2564","Thomas","Nebraska",41.91358968,-100.5556632,1,0,1,"Thomas, Nebraska, US",25.4161
"2565","Thurston","Nebraska",42.15725356,-96.54157099,7,0,7,"Thurston, Nebraska, US",25.4161
"2566","Thurston","Washington",46.9291895,-122.8290656,116,1,115,"Thurston, Washington, US",117.3272
"2567","Tift","Georgia",31.45743864,-83.5236119,136,6,130,"Tift, Georgia, US",186.6719
"2568","Tillamook","Oregon",45.46248721,-123.712066,6,0,6,"Tillamook, Oregon, US",44.8086
"2569","Tillman","Oklahoma",34.37288446,-98.92426619,15,0,15,"Tillman, Oklahoma, US",57.6547
"2570","Tioga","New York",42.16852837,-76.30835812,96,14,82,"Tioga, New York, US",412.5211
"2571","Tioga","Pennsylvania",41.77255149,-77.25433032,16,1,15,"Tioga, Pennsylvania, US",286.5449
"2572","Tippah","Mississippi",34.76872156,-88.90988194,61,10,51,"Tippah, Mississippi, US",63.7056
"2573","Tippecanoe","Indiana",40.38872739,-86.89413959,197,2,195,"Tippecanoe, Indiana, US",188.281
"2574","Tipton","Indiana",40.31123252,-86.05234925,20,1,19,"Tipton, Indiana, US",188.281
"2575","Tipton","Tennessee",35.501942,-89.73694895,155,2,153,"Tipton, Tennessee, US",167.2748
"2576","Tishomingo","Mississippi",34.74023475,-88.23917219,8,0,8,"Tishomingo, Mississippi, US",63.7056
"2577","Titus","Texas",33.21339719,-94.96797273,23,0,23,"Titus, Texas, US",112.8204
"2578","Todd","Kentucky",36.8381152,-87.17878374,13,0,13,"Todd, Kentucky, US",113.9566
"2579","Todd","Minnesota",46.06996226,-94.89785296,18,0,18,"Todd, Minnesota, US",71.5922
"2580","Todd","South Dakota",43.19338568,-100.7195503,7,0,7,"Todd, South Dakota, US",11.9116
"2581","Tolland","Connecticut",41.85853803,-72.3308481,513,44,469,"Tolland, Connecticut, US",735.8689
"2582","Tom Green","Texas",31.40464436,-100.462443,83,1,82,"Tom Green, Texas, US",112.8204
"2583","Tompkins","New York",42.44945765,-76.47229843,129,0,129,"Tompkins, New York, US",412.5211
"2584","Tooele","Utah",40.44862644,-113.1295715,70,0,70,"Tooele, Utah, US",39.943
"2585","Toole","Montana",48.65577551,-111.6942414,29,6,23,"Toole, Montana, US",7.4668
"2586","Toombs","Georgia",32.12059861,-82.32957247,37,3,34,"Toombs, Georgia, US",186.6719
"2587","Torrance","New Mexico",34.64048375,-105.8508949,17,0,17,"Torrance, New Mexico, US",17.285
"2588","Towns","Georgia",34.91369188,-83.7410746,20,1,19,"Towns, Georgia, US",186.6719
"2589","Transylvania","North Carolina",35.20383864,-82.79638423,8,0,8,"Transylvania, North Carolina, US",218.2702
"2590","Traverse","Minnesota",45.77298854,-96.47062949,2,0,2,"Traverse, Minnesota, US",71.5922
"2591","Travis","Texas",30.33432034,-97.7853562,1946,57,1889,"Travis, Texas, US",112.8204
"2592","Trempealeau","Wisconsin",44.30360275,-91.35893614,5,0,5,"Trempealeau, Wisconsin, US",108.0497
"2593","Treutlen","Georgia",32.40422134,-82.56904553,4,0,4,"Treutlen, Georgia, US",186.6719
"2594","TriCounty","Utah",40.12491499,-109.5174415,14,0,14,"TriCounty, Utah, US",39.943
"2595","Trigg","Kentucky",36.80767017,-87.87333656,9,0,9,"Trigg, Kentucky, US",113.9566
"2596","Trimble","Kentucky",38.61056487,-85.33775972,3,0,3,"Trimble, Kentucky, US",113.9566
"2597","Trinity","Texas",31.0879489,-95.1367187,10,0,10,"Trinity, Texas, US",112.8204
"2598","Troup","Georgia",33.03349196,-85.02812115,168,5,163,"Troup, Georgia, US",186.6719
"2599","Trousdale","Tennessee",36.39026213,-86.16087954,1355,2,1353,"Trousdale, Tennessee, US",167.2748
"2600","Trumbull","Ohio",41.31735028,-80.76109643,363,34,329,"Trumbull, Ohio, US",287.5038
"2601","Tucker","West Virginia",39.11240885,-79.57053576,4,0,4,"Tucker, West Virginia, US",73.9691
"2602","Tulare","California",36.22026558,-118.8020203,916,41,875,"Tulare, California, US",256.3727
"2603","Tulsa","Oklahoma",36.11939621,-95.94013939,653,36,617,"Tulsa, Oklahoma, US",57.6547
"2604","Tunica","Mississippi",34.64967704,-90.37481167,37,2,35,"Tunica, Mississippi, US",63.7056
"2605","Tuolumne","California",38.02644018,-119.9525093,2,0,2,"Tuolumne, California, US",256.3727
"2606","Turner","Georgia",31.71612656,-83.62069378,71,10,61,"Turner, Georgia, US",186.6719
"2607","Turner","South Dakota",43.3109081,-97.14865776,18,0,18,"Turner, South Dakota, US",11.9116
"2608","Tuscaloosa","Alabama",33.28726072,-87.52556818,248,4,244,"Tuscaloosa, Alabama, US",96.9221
"2609","Tuscarawas","Ohio",40.44214695,-81.47226262,144,1,143,"Tuscarawas, Ohio, US",287.5038
"2610","Tuscola","Michigan",43.46606813,-83.41897025,118,16,102,"Tuscola, Michigan, US",177.6655
"2611","Twiggs","Georgia",32.67435595,-83.43078662,8,0,8,"Twiggs, Georgia, US",186.6719
"2612","Twin Falls","Idaho",42.35440512,-114.6685381,231,11,220,"Twin Falls, Idaho, US",22.0969
"2613","Tyler","Texas",30.77031716,-94.37690895,7,0,7,"Tyler, Texas, US",112.8204
"2614","Tyler","West Virginia",39.46811972,-80.88772676,3,0,3,"Tyler, West Virginia, US",73.9691
"2615","Tyrrell","North Carolina",35.87147226,-76.17055253,4,0,4,"Tyrrell, North Carolina, US",218.2702
"2616","Uinta","Wyoming",41.2878183,-110.5475782,8,0,8,"Uinta, Wyoming, US",5.84
"2617","Ulster","New York",41.89027881,-74.26252104,1383,49,1334,"Ulster, New York, US",412.5211
"2618","Umatilla","Oregon",45.59073056,-118.7353826,77,1,76,"Umatilla, Oregon, US",44.8086
"2669","Unicoi","Tennessee",36.10890856,-82.43709629,2,0,2,"Unicoi, Tennessee, US",167.2748
"2670","Union","Arkansas",33.16887091,-92.59746952,67,1,66,"Union, Arkansas, US",58.403
"2671","Union","Florida",30.04412971,-82.37497443,5,0,5,"Union, Florida, US",410.1256
"2672","Union","Georgia",34.82995757,-83.98967069,32,1,31,"Union, Georgia, US",186.6719
"2673","Union","Illinois",37.47119609,-89.25548938,48,1,47,"Union, Illinois, US",228.0243
"2674","Union","Indiana",39.62550777,-84.92497066,8,0,8,"Union, Indiana, US",188.281
"2675","Union","Iowa",41.0277278,-94.24234847,1,0,1,"Union, Iowa, US",56.9284
"2676","Union","Kentucky",37.66166713,-87.94300009,10,0,10,"Union, Kentucky, US",113.9566
"2677","Union","Louisiana",32.83121059,-92.3749373,148,7,141,"Union, Louisiana, US",107.5175
"2678","Union","Mississippi",34.49162015,-89.00776006,40,2,38,"Union, Mississippi, US",63.7056
"2679","Union","New Jersey",40.65835409,-74.30680092,13604,800,12804,"Union, New Jersey, US",1215.1991
"2680","Union","New Mexico",36.48126404,-103.4709624,3,0,3,"Union, New Mexico, US",17.285
"2681","Union","North Carolina",34.98960527,-80.52955873,278,15,263,"Union, North Carolina, US",218.2702
"2682","Union","Ohio",40.30016061,-83.37239023,26,0,26,"Union, Ohio, US",287.5038
"2683","Union","Oregon",45.30915495,-118.0068979,4,0,4,"Union, Oregon, US",44.8086
"2684","Union","Pennsylvania",40.96188846,-77.05996014,39,1,38,"Union, Pennsylvania, US",286.5449
"2685","Union","South Carolina",34.68835752,-81.61730349,26,0,26,"Union, South Carolina, US",173.3174
"2686","Union","South Dakota",42.83112163,-96.6557828,46,0,46,"Union, South Dakota, US",11.9116
"2687","Union","Tennessee",36.28590426,-83.83651902,3,0,3,"Union, Tennessee, US",167.2748
"2688","Upshur","Texas",32.73706798,-94.93999853,16,0,16,"Upshur, Texas, US",112.8204
"2689","Upshur","West Virginia",38.89285061,-80.23689136,5,0,5,"Upshur, West Virginia, US",73.9691
"2690","Upson","Georgia",32.87920671,-84.30024826,245,23,222,"Upson, Georgia, US",186.6719
"2691","Utah","Utah",40.1166722,-111.6657662,1210,10,1200,"Utah, Utah, US",39.943
"2692","Uvalde","Texas",29.35739637,-99.76229172,6,0,6,"Uvalde, Texas, US",112.8204
"2693","Val Verde","Texas",29.89149232,-101.1525205,13,0,13,"Val Verde, Texas, US",112.8204
"2694","Valencia","New Mexico",34.71669834,-106.8103733,55,1,54,"Valencia, New Mexico, US",17.285
"2695","Valley","Idaho",44.76728382,-115.5676773,2,0,2,"Valley, Idaho, US",22.0969
"2696","Valley","Nebraska",41.56730777,-98.98197724,1,0,1,"Valley, Nebraska, US",25.4161
"2697","Van Buren","Arkansas",35.58095779,-92.51295036,28,2,26,"Van Buren, Arkansas, US",58.403
"2698","Van Buren","Iowa",40.75326764,-91.95017958,8,0,8,"Van Buren, Iowa, US",56.9284
"2699","Van Buren","Michigan",42.25190229,-86.01939087,68,2,66,"Van Buren, Michigan, US",177.6655
"2700","Van Buren","Tennessee",35.69864497,-85.45221699,2,0,2,"Van Buren, Tennessee, US",167.2748
"2701","Van Wert","Ohio",40.8554138,-84.591117,3,0,3,"Van Wert, Ohio, US",287.5038
"2702","Van Zandt","Texas",32.56483801,-95.83766469,18,1,17,"Van Zandt, Texas, US",112.8204
"2703","Vance","North Carolina",36.36880673,-78.40670845,120,10,110,"Vance, North Carolina, US",218.2702
"2704","Vanderburgh","Indiana",38.02658833,-87.58763124,163,2,161,"Vanderburgh, Indiana, US",188.281
"2705","Venango","Pennsylvania",41.40323442,-79.75845449,7,0,7,"Venango, Pennsylvania, US",286.5449
"2706","Ventura","California",34.44465746,-119.0910613,608,19,589,"Ventura, California, US",256.3727
"2707","Vermilion","Illinois",40.18417171,-87.73384359,22,1,21,"Vermilion, Illinois, US",228.0243
"2708","Vermilion","Louisiana",29.83517605,-92.30292538,40,2,38,"Vermilion, Louisiana, US",107.5175
"2709","Vermillion","Indiana",39.8523352,-87.46160542,7,0,7,"Vermillion, Indiana, US",188.281
"2710","Vernon","Louisiana",31.10884837,-93.18153838,17,2,15,"Vernon, Louisiana, US",107.5175
"2711","Vernon","Missouri",37.8457799,-94.34127305,5,0,5,"Vernon, Missouri, US",89.7453
"2712","Vernon","Wisconsin",43.59422667,-90.8324691,2,0,2,"Vernon, Wisconsin, US",108.0497
"2713","Victoria","Texas",28.79780988,-96.96813006,146,5,141,"Victoria, Texas, US",112.8204
"2714","Vigo","Indiana",39.42944561,-87.39169027,73,6,67,"Vigo, Indiana, US",188.281
"2715","Vilas","Wisconsin",46.05467334,-89.51719204,4,0,4,"Vilas, Wisconsin, US",108.0497
"2716","Vinton","Ohio",39.25208988,-82.4831444,8,0,8,"Vinton, Ohio, US",287.5038
"2717","Virginia Beach","Virginia",36.73285734,-76.04566934,445,15,430,"Virginia Beach, Virginia, US",218.4403
"2718","Volusia","Florida",29.05858895,-81.18263252,526,27,499,"Volusia, Florida, US",410.1256
"2719","Wabash","Illinois",38.44272901,-87.84922065,1,0,1,"Wabash, Illinois, US",228.0243
"2720","Wabash","Indiana",40.84704239,-85.79328272,63,2,61,"Wabash, Indiana, US",188.281
"2721","Wabasha","Minnesota",44.28424356,-92.23121312,10,0,10,"Wabasha, Minnesota, US",71.5922
"2722","Wabaunsee","Kansas",38.95471985,-96.20350509,27,0,27,"Wabaunsee, Kansas, US",35.5968
"2723","Wadena","Minnesota",46.58589171,-94.96968506,3,0,3,"Wadena, Minnesota, US",71.5922
"2724","Wagoner","Oklahoma",35.96024096,-95.51911308,123,15,108,"Wagoner, Oklahoma, US",57.6547
"2725","Wahkiakum","Washington",46.2918004,-123.4250831,2,0,2,"Wahkiakum, Washington, US",117.3272
"2726","Wake","North Carolina",35.78879266,-78.65249174,958,21,937,"Wake, North Carolina, US",218.2702
"2727","Wakulla","Florida",30.16548905,-84.39895211,29,1,28,"Wakulla, Florida, US",410.1256
"2728","Waldo","Maine",44.4858305,-69.12061935,49,13,36,"Waldo, Maine, US",43.6336
"2729","Walker","Alabama",33.80270512,-87.30027177,101,0,101,"Walker, Alabama, US",96.9221
"2730","Walker","Georgia",34.73376362,-85.30165174,61,0,61,"Walker, Georgia, US",186.6719
"2731","Walker","Texas",30.73872995,-95.57440968,303,2,301,"Walker, Texas, US",112.8204
"2732","Walla Walla","Washington",46.23040051,-118.4775539,96,0,96,"Walla Walla, Washington, US",117.3272
"2733","Waller","Texas",30.01058447,-95.99011759,36,0,36,"Waller, Texas, US",112.8204
"2734","Wallowa","Oregon",45.57894064,-117.183538,1,0,1,"Wallowa, Oregon, US",44.8086
"2735","Walsh","North Dakota",48.36876964,-97.72574783,7,0,7,"Walsh, North Dakota, US",11.0393
"2736","Walthall","Mississippi",31.14971548,-90.10446654,36,0,36,"Walthall, Mississippi, US",63.7056
"2737","Walton","Florida",30.64204028,-86.16935664,51,1,50,"Walton, Florida, US",410.1256
"2738","Walton","Georgia",33.78017694,-83.73552314,143,5,138,"Walton, Georgia, US",186.6719
"2739","Walworth","South Dakota",45.43019636,-100.0307514,5,0,5,"Walworth, South Dakota, US",11.9116
"2740","Walworth","Wisconsin",42.66858202,-88.54163073,215,9,206,"Walworth, Wisconsin, US",108.0497
"2741","Wapello","Iowa",41.03064984,-92.40954728,125,0,125,"Wapello, Iowa, US",56.9284
"2742","Ward","North Dakota",48.22390169,-101.5436763,25,1,24,"Ward, North Dakota, US",11.0393
"2743","Ware","Georgia",31.05449097,-82.42224148,145,13,132,"Ware, Georgia, US",186.6719
"2744","Warren","Georgia",33.41146451,-82.67795848,13,0,13,"Warren, Georgia, US",186.6719
"2745","Warren","Illinois",40.84925021,-90.6147432,88,0,88,"Warren, Illinois, US",228.0243
"2746","Warren","Indiana",40.34728141,-87.35602659,12,1,11,"Warren, Indiana, US",188.281
"2747","Warren","Iowa",41.33559454,-93.56007641,34,0,34,"Warren, Iowa, US",56.9284
"2748","Warren","Kentucky",36.99903045,-86.42672751,447,1,446,"Warren, Kentucky, US",113.9566
"2749","Warren","Mississippi",32.35810271,-90.83352619,90,2,88,"Warren, Mississippi, US",63.7056
